"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"492","RT @SuperficialGZT: For Pres. Duterte's #First100Days, the #SuperficialGazette brings you a 360° FB Primer on #MeinKampfutangina.

LOOK: ht…",FALSE,0,NA,2016-10-07 12:48:41,FALSE,NA,"784374889981485056",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","michaelxramos",12,TRUE,FALSE,NA,NA
"493","RT @SuperficialGZT: For Pres. Duterte's #First100Days, the #SuperficialGazette brings you a 360° FB Primer on #MeinKampfutangina.

LOOK: ht…",FALSE,0,NA,2016-10-07 12:47:53,FALSE,NA,"784374687249735680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jojopad",12,TRUE,FALSE,NA,NA
"494","RT @dwiz882: Pres. Duterte: i have to stop corruption in government or else we will go nowhere",FALSE,0,NA,2016-10-07 12:46:55,FALSE,NA,"784374445079089153",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","masheils",3,TRUE,FALSE,NA,NA
"495","RT @coffeejellyace9: So our long time ""ally"" is just giving us scraps - Pinaglumaan at Limos  ..Pres. Duterte just informed us :) 
#100Days…",FALSE,0,NA,2016-10-07 12:45:34,FALSE,NA,"784374106963611648",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NilaSas",10,TRUE,FALSE,NA,NA
"496","Oh, yes, 5 Filipino girls I met outside White House LOVE their Pres. DUTERTE!!!",FALSE,1,NA,2016-10-07 12:45:28,FALSE,NA,"784374081273683968",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","johngizzi",0,FALSE,FALSE,NA,NA
"497","For Pres. Duterte's #First100Days, the #SuperficialGazette brings you a 360° FB Primer on #MeinKampfutangina.

LOOK… https://t.co/2ajRzFh88g",FALSE,22,NA,2016-10-07 12:45:28,TRUE,NA,"784374079713255424",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SuperficialGZT",12,FALSE,FALSE,NA,NA
"498","RT @ANCALERTS: Pres. Duterte joins Small Business Corp (attached agency of DTI) in giving out loans to small businesses. 

LIVE: https://t.…",FALSE,0,NA,2016-10-07 12:43:50,FALSE,NA,"784373668340043777",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rgsa830",6,TRUE,FALSE,NA,NA
"499","RT @PTVph: BALITA: Jose Almonte, positibo sa naging performance ni Pres. Duterte sa kanyang unang 100 araw
https://t.co/czjfkibY6k",FALSE,0,NA,2016-10-07 12:38:22,FALSE,NA,"784372292889419776",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","esoj36",2,TRUE,FALSE,NA,NA
"500","RT @NelsonObal: #100DaysOfDuterte : Nice administration of Pres. Duterte (so far). Best campaign (for me) is the 'War vs. Drugs'",FALSE,0,NA,2016-10-07 12:37:04,FALSE,NA,"784371965532352513",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","masheils",4,TRUE,FALSE,NA,NA
"501","RT @rapplerdotcom: Use this ""report card"" to grade Pres. Duterte from A to F on each of the following ""subjects"". Comment your answers now!…",FALSE,0,NA,2016-10-07 12:35:27,FALSE,NA,"784371558924029952",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","StacyValleser",69,TRUE,FALSE,NA,NA
