"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"217","Clowns??? Brad kung kelan naging uso ang clowns president na natin si duterte. Baka isama pa yung clowns sa rehab center #mcdo",FALSE,0,NA,2016-10-08 14:11:11,FALSE,NA,"784758039546961921",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AlvaPerfecto",0,FALSE,FALSE,NA,NA
"218","Sen. Leila de Lima agreed with President Rodrigo Duterte's self-rating on his performance during his first 100 days. https://t.co/y2livbgIZw",FALSE,26,NA,2016-10-08 14:11:00,FALSE,NA,"784757994068152320",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","gmanews",3,FALSE,FALSE,NA,NA
"219","RT @IamEthylGabison: Sis @iamboobita: Teh bakit kinucompare si President Duterte kay Hitler?

Ako: Parehas daw ayaw sa Jew Process. Charot!",FALSE,0,NA,2016-10-08 14:10:53,FALSE,NA,"784757963273621505",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","fatkeykey",158,TRUE,FALSE,NA,NA
"220","RT @AP: In just 100 days in office, Philippine President Duterte has stirred a hornet's nest, at home and abroad. https://t.co/dwuKeHq2Yl",FALSE,0,NA,2016-10-08 14:10:32,FALSE,NA,"784757876816351232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","skyyberry89",140,TRUE,FALSE,NA,NA
"221","RT @RT_com: A 'exquisite' collection of one-liners from Philippine President #Duterte https://t.co/tzRh6dQG9F",FALSE,0,NA,2016-10-08 14:10:31,FALSE,NA,"784757871124721664",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EvolveQuickly",278,TRUE,FALSE,NA,NA
"222","RT @AP: In just 100 days in office, Philippine President Duterte has stirred a hornet's nest, at home and abroad. https://t.co/dwuKeHq2Yl",FALSE,0,NA,2016-10-08 14:09:44,FALSE,NA,"784757676098088960",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Shehu_III",140,TRUE,FALSE,NA,NA
"223","RT @TheEconomist: Rodrigo Duterte may undo the economic gains of recent years https://t.co/0JFiLdvELu https://t.co/U4jNnguZ8F",FALSE,0,NA,2016-10-08 14:09:43,FALSE,NA,"784757670842474496",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Tiver_A",105,TRUE,FALSE,NA,NA
"224","RT @XHNews: Philippine President Rodrigo #Duterte tells the U.S. not to treat the #Philippines ""like a doormat"" https://t.co/RzT96KNmNc",FALSE,0,NA,2016-10-08 14:09:41,FALSE,NA,"784757661363560448",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sathya962",164,TRUE,FALSE,NA,NA
"225","""My beloved President sir, humihiling po ako ng tatlong minutes lang po sa ngalan ng pag-ibig, sir."" https://t.co/P2LlQXiLOj …",FALSE,1,NA,2016-10-08 14:09:39,FALSE,NA,"784757655411630080",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PHINews1",0,FALSE,FALSE,NA,NA
"226","RT @libe: A la une de Libé vendredi : Rodrigo Duterte, le président serial killer https://t.co/Pl7xckYcVe https://t.co/D8lAh4jnDl",FALSE,0,NA,2016-10-08 14:08:46,FALSE,NA,"784757432857817089",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","randy_randy39",58,TRUE,FALSE,NA,NA
"227","How did the Duterte administration deal with OFW concerns? Take a look back here. | via @donkevinhapal https://t.co/v96JpobAOO …",FALSE,0,NA,2016-10-08 14:08:39,FALSE,NA,"784757403589935104",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PHINews1",0,FALSE,FALSE,NA,NA
"228","RT @IamEthylGabison: Sis @iamboobita: Teh bakit kinucompare si President Duterte kay Hitler?

Ako: Parehas daw ayaw sa Jew Process. Charot!",FALSE,0,NA,2016-10-08 14:07:12,FALSE,NA,"784757038282788864",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","unseenusername",158,TRUE,FALSE,NA,NA
"229","‘Do not treat us like a doormat, you’ll be sorry for it’ – Philippines President Duterte to US   https://t.co/UksIAG8lvm",FALSE,0,NA,2016-10-08 14:07:08,FALSE,NA,"784757022558261248",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","thematrixit",0,FALSE,FALSE,NA,NA
"230","RT @IamEthylGabison: Sis @iamboobita: Teh bakit kinucompare si President Duterte kay Hitler?

Ako: Parehas daw ayaw sa Jew Process. Charot!",FALSE,0,NA,2016-10-08 14:06:22,FALSE,NA,"784756826541731841",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","DEOsa",158,TRUE,FALSE,NA,NA
"231","RT @TheEconomist: Rodrigo Duterte may undo the economic gains of recent years https://t.co/0JFiLdvELu https://t.co/U4jNnguZ8F",FALSE,0,NA,2016-10-08 14:05:59,FALSE,NA,"784756731280629760",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jdc1813",105,TRUE,FALSE,NA,NA
"232","RT @IamEthylGabison: Sis @iamboobita: Teh bakit kinucompare si President Duterte kay Hitler?

Ako: Parehas daw ayaw sa Jew Process. Charot!",FALSE,0,NA,2016-10-08 14:05:34,FALSE,NA,"784756625923936256",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","iamcris29",158,TRUE,FALSE,NA,NA
"233","RT @ryan_chua: Positive coverage by Chinese media of President Duterte's China-friendly foreign policy https://t.co/5F9gzxIOvl",FALSE,0,NA,2016-10-08 14:05:14,FALSE,NA,"784756541878525953",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","yujivincent",17,TRUE,FALSE,NA,NA
"234","RT @IamEthylGabison: Sis @iamboobita: Teh bakit kinucompare si President Duterte kay Hitler?

Ako: Parehas daw ayaw sa Jew Process. Charot!",FALSE,0,NA,2016-10-08 14:05:10,FALSE,NA,"784756527550783488",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","yujivincent",158,TRUE,FALSE,NA,NA
"235","@Uscensorship1 @realDonaldTrump It's not prudent 2 quit or change Recall President Duterte, had these similar rhetoric (even worse) but won.",FALSE,0,"Uscensorship1",2016-10-08 14:04:44,FALSE,"784752777742483456","784756416280088578","784747820960055298","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","alvinSeven77",0,FALSE,FALSE,NA,NA
"236","RT @AP: In just 100 days in office, Philippine President Duterte has stirred a hornet's nest, at home and abroad. https://t.co/dwuKeHq2Yl",FALSE,0,NA,2016-10-08 14:03:35,FALSE,NA,"784756128886382592",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Andylu562",140,TRUE,FALSE,NA,NA
"237","RT @IamEthylGabison: Sis @iamboobita: Teh bakit kinucompare si President Duterte kay Hitler?

Ako: Parehas daw ayaw sa Jew Process. Charot!",FALSE,0,NA,2016-10-08 14:02:56,FALSE,NA,"784755963823730688",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jsm2016",158,TRUE,FALSE,NA,NA
"238","#Philippine military says no certainty war games with #US will end https://t.co/ZhTnfKgAk4 https://t.co/Ed6dbJ5Grd",FALSE,0,NA,2016-10-08 14:02:23,FALSE,NA,"784755824858136577",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","timesofoman",0,FALSE,FALSE,NA,NA
"239","Ito pa po.
https://t.co/cm8ZIRV5yW

Baka kulang pa ang mga iyan, @chiminychurva",FALSE,0,"kennedyzcaacbay",2016-10-08 14:01:56,FALSE,"784755067081457664","784755710202490881","1555564556","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kennedyzcaacbay",0,FALSE,FALSE,NA,NA
"240","RT @AP: In just 100 days in office, Philippine President Duterte has stirred a hornet's nest, at home and abroad. https://t.co/dwuKeHq2Yl",FALSE,0,NA,2016-10-08 14:01:45,FALSE,NA,"784755667403964416",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","thoughtsbyreal",140,TRUE,FALSE,NA,NA
"241","(International Business Times):#Philippines #President Duterte orders US forces out after 65 years: 'Do not.. https://t.co/NrSUOagz6a",FALSE,0,NA,2016-10-08 14:01:44,FALSE,NA,"784755661498351616",NA,"<a href=""http://www.newsoneplace.com"" rel=""nofollow"">Newsoneplace To Twitter</a>","newsoneplace",0,FALSE,FALSE,NA,NA
"242","RT @AP: In just 100 days in office, Philippine President Duterte has stirred a hornet's nest, at home and abroad. https://t.co/dwuKeHq2Yl",FALSE,0,NA,2016-10-08 14:01:01,FALSE,NA,"784755480769863682",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MamaMawyer",140,TRUE,FALSE,NA,NA
"243","RT @IamEthylGabison: Sis @iamboobita: Teh bakit kinucompare si President Duterte kay Hitler?

Ako: Parehas daw ayaw sa Jew Process. Charot!",FALSE,0,NA,2016-10-08 14:00:53,FALSE,NA,"784755449174253568",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ariegonzalesss",158,TRUE,FALSE,NA,NA
"244","RT @IamEthylGabison: Sis @iamboobita: Teh bakit kinucompare si President Duterte kay Hitler?

Ako: Parehas daw ayaw sa Jew Process. Charot!",FALSE,0,NA,2016-10-08 14:00:49,FALSE,NA,"784755430119514114",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RobbyTheRabbit",158,TRUE,FALSE,NA,NA
"245","RT @IamEthylGabison: Sis @iamboobita: Teh bakit kinucompare si President Duterte kay Hitler?

Ako: Parehas daw ayaw sa Jew Process. Charot!",FALSE,0,NA,2016-10-08 14:00:47,FALSE,NA,"784755423286919168",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheTigerMudra",158,TRUE,FALSE,NA,NA
"246","RT @AP: In just 100 days in office, Philippine President Duterte has stirred a hornet's nest, at home and abroad. https://t.co/dwuKeHq2Yl",FALSE,0,NA,2016-10-08 13:59:55,FALSE,NA,"784755206491926528",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ABBABILYAMINU",140,TRUE,FALSE,NA,NA
"247","RT @AP: In just 100 days in office, Philippine President Duterte has stirred a hornet's nest, at home and abroad. https://t.co/dwuKeHq2Yl",FALSE,0,NA,2016-10-08 13:58:11,FALSE,NA,"784754767411019776",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SusanGarren",140,TRUE,FALSE,NA,NA
"248","RT @AP: In just 100 days in office, Philippine President Duterte has stirred a hornet's nest, at home and abroad. https://t.co/dwuKeHq2Yl",FALSE,0,NA,2016-10-08 13:57:49,FALSE,NA,"784754674767454208",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rashidaldosari",140,TRUE,FALSE,NA,NA
"249","Philippines President Duterte orders US forces out after 65 years: 'Do not treat us like a doormat' https://t.co/KPJdEWsX3n",FALSE,0,NA,2016-10-08 13:57:39,FALSE,NA,"784754634946740224",NA,"<a href=""https://secure.echoboxapp.com"" rel=""nofollow"">Echobox Social</a>","IBTimesUK",1,FALSE,FALSE,NA,NA
"250","First 100 days of President Rodrigo Duterte. What can you say about his leadership?
#first100days... https://t.co/FTkzKClzCq",FALSE,0,NA,2016-10-08 13:57:12,FALSE,NA,"784754519464960000",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","absolutewords",0,FALSE,FALSE,NA,NA
"251","shut up. may president duterte po kami https://t.co/GBPhmsWVIp",FALSE,0,NA,2016-10-08 13:56:57,FALSE,NA,"784754458831880192",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","httpmoonIightx",0,FALSE,FALSE,NA,NA
"252","RT @IamEthylGabison: Sis @iamboobita: Teh bakit kinucompare si President Duterte kay Hitler?

Ako: Parehas daw ayaw sa Jew Process. Charot!",FALSE,0,NA,2016-10-08 13:56:04,FALSE,NA,"784754234205974528",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_ofalltraits",158,TRUE,FALSE,NA,NA
"253","""America, Do not treat us like a doormat, - you will be sorry for it"". Phillipine President Rodrigo Duterte.

New... https://t.co/sqCvSakHQY",FALSE,0,NA,2016-10-08 13:55:31,FALSE,NA,"784754097245356032",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","codey_si",0,FALSE,FALSE,NA,NA
"254","‘Do not treat us like a doormat, you’ll be sorry for it’ – Philippines President Duterte to US https://t.co/kszrspRKme",FALSE,0,NA,2016-10-08 13:54:57,FALSE,NA,"784753954299252736",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pokemon4pres",0,FALSE,FALSE,NA,NA
"255","RT @AP: In just 100 days in office, Philippine President Duterte has stirred a hornet's nest, at home and abroad. https://t.co/dwuKeHq2Yl",FALSE,0,NA,2016-10-08 13:54:19,FALSE,NA,"784753796324876288",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pen604",140,TRUE,FALSE,NA,NA
"256","RT @XHNews: Philippine President Rodrigo #Duterte tells the U.S. not to treat the #Philippines ""like a doormat"" https://t.co/RzT96KNmNc",FALSE,0,NA,2016-10-08 13:51:39,FALSE,NA,"784753124305170432",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BeverlyGreg",164,TRUE,FALSE,NA,NA
"257","‘Do not treat us like a doormat, you’ll be sorry for it’ – Philippines President Duterte to US https://t.co/sfjC8R3yhv",FALSE,0,NA,2016-10-08 13:51:33,FALSE,NA,"784753100800286720",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","milla6464",0,FALSE,FALSE,NA,NA
"258","RT @libe: A la une de Libé vendredi : Rodrigo Duterte, le président serial killer https://t.co/Pl7xckYcVe https://t.co/D8lAh4jnDl",FALSE,0,NA,2016-10-08 13:51:20,FALSE,NA,"784753046509195264",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AnnaMarieta",58,TRUE,FALSE,NA,NA
"259","Invité de la mi-journée - «Le président Duterte veut éradiquer les problèmes d'insécurité aux Philippines» https://t.co/7xPHCNNuhG",FALSE,0,NA,2016-10-08 13:50:57,FALSE,NA,"784752948505042944",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","RFImag",0,FALSE,FALSE,NA,NA
"260","Duterte at it again. What are you trying to do Mr.President? ☺",FALSE,1,NA,2016-10-08 13:50:29,FALSE,NA,"784752829571354624",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EligioCali",0,FALSE,FALSE,NA,NA
"261","RT @rapplerdotcom: Experts have questioned President Rodrigo Duterte's version of an ""independent foreign policy."" Read more: https://t.co/…",FALSE,0,NA,2016-10-08 13:50:05,FALSE,NA,"784752731713961985",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","acalba1",28,TRUE,FALSE,NA,NA
"262","RT @IamEthylGabison: Sis @iamboobita: Teh bakit kinucompare si President Duterte kay Hitler?

Ako: Parehas daw ayaw sa Jew Process. Charot!",FALSE,0,NA,2016-10-08 13:50:04,FALSE,NA,"784752727213563904",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PhilipJonesG",158,TRUE,FALSE,NA,NA
"263","RT @IamEthylGabison: Sis @iamboobita: Teh bakit kinucompare si President Duterte kay Hitler?

Ako: Parehas daw ayaw sa Jew Process. Charot!",FALSE,0,NA,2016-10-08 13:49:28,FALSE,NA,"784752573936828418",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","peopleschoicegk",158,TRUE,FALSE,NA,NA
"264","RT @barakoPHL: All those OFW living aboard who voted for Duterte. Come back to the blood bath you wanted. Show your loyalty to your lunatic…",FALSE,0,NA,2016-10-08 13:49:07,FALSE,NA,"784752486112342016",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","peopleschoicegk",12,TRUE,FALSE,NA,NA
"265","RT @IamEthylGabison: Sis @iamboobita: Teh bakit kinucompare si President Duterte kay Hitler?

Ako: Parehas daw ayaw sa Jew Process. Charot!",FALSE,0,NA,2016-10-08 13:49:04,FALSE,NA,"784752475886628864",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MartinDiameter",158,TRUE,FALSE,NA,NA
"266","RT @RT_com: A 'exquisite' collection of one-liners from Philippine President #Duterte https://t.co/tzRh6dQG9F",FALSE,0,NA,2016-10-08 13:48:49,FALSE,NA,"784752412808450048",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Bogeys1068",278,TRUE,FALSE,NA,NA
"267","RT @IamEthylGabison: Sis @iamboobita: Teh bakit kinucompare si President Duterte kay Hitler?

Ako: Parehas daw ayaw sa Jew Process. Charot!",FALSE,0,NA,2016-10-08 13:47:03,FALSE,NA,"784751965196521472",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KathAmada",158,TRUE,FALSE,NA,NA
"268","RT @IamEthylGabison: Sis @iamboobita: Teh bakit kinucompare si President Duterte kay Hitler?

Ako: Parehas daw ayaw sa Jew Process. Charot!",FALSE,0,NA,2016-10-08 13:46:51,FALSE,NA,"784751918052544512",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GoldenArwanna",158,TRUE,FALSE,NA,NA
"269","‘Do not treat us like a doormat, you’ll be sorry for it’ – Philippines President Duterte to US   https://t.co/asFFfQtIxh",FALSE,0,NA,2016-10-08 13:46:35,FALSE,NA,"784751850985758720",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SalmanHussain92",0,FALSE,FALSE,NA,NA
"270",": Filipinos on Duterte's first 100 days in office https://t.co/icS1jrmYOB will never sit by and watch Philippines become Communist",FALSE,0,NA,2016-10-08 13:45:15,FALSE,NA,"784751512740257794",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","manila1989",0,FALSE,FALSE,NA,NA
"271","RT @IamEthylGabison: Sis @iamboobita: Teh bakit kinucompare si President Duterte kay Hitler?

Ako: Parehas daw ayaw sa Jew Process. Charot!",FALSE,0,NA,2016-10-08 13:44:55,FALSE,NA,"784751428610895873",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jvherrera92",158,TRUE,FALSE,NA,NA
"272","RT @libe: A la une de Libé vendredi : Rodrigo Duterte, le président serial killer https://t.co/Pl7xckYcVe https://t.co/D8lAh4jnDl",FALSE,0,NA,2016-10-08 13:44:30,FALSE,NA,"784751324302675968",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jedinudge",58,TRUE,FALSE,NA,NA
"273","RT @XHNews: Philippine President Rodrigo #Duterte tells the U.S. not to treat the #Philippines ""like a doormat"" https://t.co/RzT96KNmNc",FALSE,0,NA,2016-10-08 13:44:23,FALSE,NA,"784751295026438144",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chan_deno",164,TRUE,FALSE,NA,NA
"274","RT @XHNews: Philippine President Rodrigo #Duterte tells the U.S. not to treat the #Philippines ""like a doormat"" https://t.co/RzT96KNmNc",FALSE,0,NA,2016-10-08 13:43:17,FALSE,NA,"784751019678896128",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pokemon4pres",164,TRUE,FALSE,NA,NA
"275","RT @IamEthylGabison: Sis @iamboobita: Teh bakit kinucompare si President Duterte kay Hitler?

Ako: Parehas daw ayaw sa Jew Process. Charot!",FALSE,0,NA,2016-10-08 13:42:48,FALSE,NA,"784750896588558339",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JayarEdradan",158,TRUE,FALSE,NA,NA
"276","RT @IamEthylGabison: Sis @iamboobita: Teh bakit kinucompare si President Duterte kay Hitler?

Ako: Parehas daw ayaw sa Jew Process. Charot!",FALSE,0,NA,2016-10-08 13:41:12,FALSE,NA,"784750495881568256",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jedinudge",158,TRUE,FALSE,NA,NA
"277","RT @IamEthylGabison: Sis @iamboobita: Teh bakit kinucompare si President Duterte kay Hitler?

Ako: Parehas daw ayaw sa Jew Process. Charot!",FALSE,0,NA,2016-10-08 13:40:33,FALSE,NA,"784750330944692225",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vanjeeebarrr",158,TRUE,FALSE,NA,NA
"278","RT @barakoPHL: All those OFW living aboard who voted for Duterte. Come back to the blood bath you wanted. Show your loyalty to your lunatic…",FALSE,0,NA,2016-10-08 13:38:28,FALSE,NA,"784749808103718912",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sarcasticookie",12,TRUE,FALSE,NA,NA
"279","RT @IamEthylGabison: Sis @iamboobita: Teh bakit kinucompare si President Duterte kay Hitler?

Ako: Parehas daw ayaw sa Jew Process. Charot!",FALSE,0,NA,2016-10-08 13:38:14,FALSE,NA,"784749748548886528",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","katkitkath",158,TRUE,FALSE,NA,NA
"280","you’ll be sorry for it’ – Philippines President Duterte to US https://t.co/8TaZkRwkBH I really liked him and now he is fucking crazy WTF",FALSE,0,NA,2016-10-08 13:37:41,FALSE,NA,"784749608111050752",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jchg23",0,FALSE,FALSE,NA,NA
"281","RT @AP: In just 100 days in office, Philippine President Duterte has stirred a hornet's nest, at home and abroad. https://t.co/dwuKeHq2Yl",FALSE,0,NA,2016-10-08 13:36:37,FALSE,NA,"784749341714046976",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","doodlebugdeedee",140,TRUE,FALSE,NA,NA
"282","RT @IamEthylGabison: Sis @iamboobita: Teh bakit kinucompare si President Duterte kay Hitler?

Ako: Parehas daw ayaw sa Jew Process. Charot!",FALSE,0,NA,2016-10-08 13:35:21,FALSE,NA,"784749023655628801",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","asdfghjkuloooot",158,TRUE,FALSE,NA,NA
"283","RT @IamEthylGabison: Sis @iamboobita: Teh bakit kinucompare si President Duterte kay Hitler?

Ako: Parehas daw ayaw sa Jew Process. Charot!",FALSE,0,NA,2016-10-08 13:35:17,FALSE,NA,"784749004072505344",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KristineJaneee",158,TRUE,FALSE,NA,NA
"284","RT @IamEthylGabison: Sis @iamboobita: Teh bakit kinucompare si President Duterte kay Hitler?

Ako: Parehas daw ayaw sa Jew Process. Charot!",FALSE,0,NA,2016-10-08 13:34:36,FALSE,NA,"784748832466743296",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ricky_QE",158,TRUE,FALSE,NA,NA
"285","RT @ryan_chua: Positive coverage by Chinese media of President Duterte's China-friendly foreign policy https://t.co/5F9gzxIOvl",FALSE,0,NA,2016-10-08 13:34:24,FALSE,NA,"784748782894190592",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mlq3",17,TRUE,FALSE,NA,NA
"286","RT @benign0: Change is coming… to President Duterte’s communication style? https://t.co/xsZ4UMuNux",FALSE,0,NA,2016-10-08 13:34:19,FALSE,NA,"784748760500875264",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","TheHumbleBella",2,TRUE,FALSE,NA,NA
"287","RT @ryan_chua: Positive coverage by Chinese media of President Duterte's China-friendly foreign policy https://t.co/5F9gzxIOvl",FALSE,0,NA,2016-10-08 13:34:04,FALSE,NA,"784748698727088129",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","p0docyte",17,TRUE,FALSE,NA,NA
"288","RT @ryan_chua: Positive coverage by Chinese media of President Duterte's China-friendly foreign policy https://t.co/5F9gzxIOvl",FALSE,0,NA,2016-10-08 13:32:58,FALSE,NA,"784748421143900160",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","kainoax",17,TRUE,FALSE,NA,NA
"289","RT @AP: In just 100 days in office, Philippine President Duterte has stirred a hornet's nest, at home and abroad. https://t.co/dwuKeHq2Yl",FALSE,0,NA,2016-10-08 13:32:46,FALSE,NA,"784748371634294784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","saab007",140,TRUE,FALSE,NA,NA
"290","RT @AP: In just 100 days in office, Philippine President Duterte has stirred a hornet's nest, at home and abroad. https://t.co/dwuKeHq2Yl",FALSE,0,NA,2016-10-08 13:31:45,FALSE,NA,"784748118269059072",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CLucyMorris",140,TRUE,FALSE,NA,NA
"291","RT @ryan_chua: Positive coverage by Chinese media of President Duterte's China-friendly foreign policy https://t.co/5F9gzxIOvl",FALSE,0,NA,2016-10-08 13:31:35,FALSE,NA,"784748073595441154",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Tiver_A",17,TRUE,FALSE,NA,NA
"292","100 DAYS OF DUTERTE: A look back into President Rodrigo Duterte First 100 Days https://t.co/F2iB5vQ6VH #100DaysOfChange HEAVEN OnASAPBukasNa",FALSE,0,NA,2016-10-08 13:30:45,FALSE,NA,"784747864182239232",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","du30latestvids",0,FALSE,FALSE,NA,NA
"293","Philippine President Duterte Still Attacking U.S., Obama, U.N., E.U. — Heaps Praise on China — Plus: Here’s how the… https://t.co/cq3qbhwYGK",FALSE,0,NA,2016-10-08 13:30:17,FALSE,NA,"784747747094114304",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","Daveyone1",0,FALSE,FALSE,NA,NA
"294","RT @IamEthylGabison: Sis @iamboobita: Teh bakit kinucompare si President Duterte kay Hitler?

Ako: Parehas daw ayaw sa Jew Process. Charot!",FALSE,0,NA,2016-10-08 13:29:57,FALSE,NA,"784747661391831040",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TrancetheRapper",158,TRUE,FALSE,NA,NA
"295","100 DAYS OF DUTERTE: A look back into President Rodrigo Duterte 1st 100 Days https://t.co/F2iB5vQ6VH #MMKSenatorMiriam HEAVEN OnASAPBukasNa",FALSE,0,NA,2016-10-08 13:29:32,FALSE,NA,"784747558195179520",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","du30latestvids",0,FALSE,FALSE,NA,NA
